"date","variable","value"
2018-05-18,"btc.daily_return",1.96667066536295
2018-05-19,"btc.daily_return",-0.103573890673476
2018-05-20,"btc.daily_return",3.22856894525204
2018-05-21,"btc.daily_return",-1.21257734448999
2018-05-22,"btc.daily_return",-4.49045325841135
2018-05-23,"btc.daily_return",-5.96311408182533
2018-05-24,"btc.daily_return",0.346770401159199
2018-05-25,"btc.daily_return",-1.4772818625985
2018-05-26,"btc.daily_return",-1.74447935474307
2018-05-27,"btc.daily_return",0.0834021995630587
2018-05-28,"btc.daily_return",-3.19237452160088
2018-05-29,"btc.daily_return",4.81284535844956
2018-05-30,"btc.daily_return",-0.846214804320589
2018-05-31,"btc.daily_return",1.18847202246602
2018-06-01,"btc.daily_return",0.543282612808153
2018-06-02,"btc.daily_return",1.41613297862037
2018-06-03,"btc.daily_return",1.15512471753979
2018-06-04,"btc.daily_return",-2.69418928901276
2018-06-05,"btc.daily_return",1.7712523165352
2018-06-06,"btc.daily_return",0.367294453504155
2018-06-07,"btc.daily_return",0.358398325751319
2018-06-08,"btc.daily_return",-0.783592930934655
2018-06-09,"btc.daily_return",-1.31725876650468
2018-06-10,"btc.daily_return",-9.51430157461275
2018-06-11,"btc.daily_return",1.58295766461141
2018-06-12,"btc.daily_return",-4.68387489350828
2018-06-13,"btc.daily_return",-3.74389082196617
2018-06-14,"btc.daily_return",5.24378381074849
2018-06-15,"btc.daily_return",-3.25887609159619
2018-06-16,"btc.daily_return",1.46713177349384
2018-06-17,"btc.daily_return",-0.706738295346336
2018-06-18,"btc.daily_return",3.45234392362253
2018-06-19,"btc.daily_return",0.408605911685012
2018-06-20,"btc.daily_return",0.0855153522341156
2018-06-21,"btc.daily_return",-0.742609766763093
2018-06-22,"btc.daily_return",-9.70913629782875
2018-06-23,"btc.daily_return",1.18848428846605
2018-06-24,"btc.daily_return",0.145194501619675
2018-06-25,"btc.daily_return",1.25097753634339
2018-06-26,"btc.daily_return",-2.5566260413031
2018-06-27,"btc.daily_return",1.19535174604046
2018-06-28,"btc.daily_return",-4.05840590042337
2018-06-29,"btc.daily_return",5.42832945757933
2018-06-30,"btc.daily_return",3.05395976639077
2018-07-01,"btc.daily_return",-0.403331901366228
2018-07-02,"btc.daily_return",3.66436320819333
2018-07-03,"btc.daily_return",-1.01673135967834
2018-07-04,"btc.daily_return",0.712572324972932
2018-07-05,"btc.daily_return",0.597453161042381
2018-07-06,"btc.daily_return",0.524351323845323
2018-07-07,"btc.daily_return",2.82243816189735
2018-07-08,"btc.daily_return",-1.22371495618228
2018-07-09,"btc.daily_return",-0.491951058004676
2018-07-10,"btc.daily_return",-6.07281518155976
2018-07-11,"btc.daily_return",1.00998679795644
2018-07-12,"btc.daily_return",-2.62584819556043
2018-07-13,"btc.daily_return",0.048436328859884
2018-07-14,"btc.daily_return",0.458105117046819
2018-07-15,"btc.daily_return",1.38600504884992
2018-07-16,"btc.daily_return",6.05222028217497
2018-07-17,"btc.daily_return",8.62641450435828
2018-07-18,"btc.daily_return",0.758134466710386
2018-07-19,"btc.daily_return",1.20164356647678
2018-07-20,"btc.daily_return",-1.51686023264535
2018-07-21,"btc.daily_return",0.905376816655666
2018-07-22,"btc.daily_return",0.00930774226427221
2018-07-23,"btc.daily_return",3.99745780894003
2018-07-24,"btc.daily_return",9.17201930823546
2018-07-25,"btc.daily_return",-2.36608664115536
2018-07-26,"btc.daily_return",-2.75497308671245
2018-07-27,"btc.daily_return",2.69935935194887
2018-07-28,"btc.daily_return",0.282655922047718
2018-07-29,"btc.daily_return",0.154032722581628
2018-07-30,"btc.daily_return",-0.499903911413626
2018-07-31,"btc.daily_return",-4.89854789028505
2018-08-01,"btc.daily_return",-1.85518416689836
2018-08-02,"btc.daily_return",-0.878154722373952
2018-08-03,"btc.daily_return",-1.68933661635463
2018-08-04,"btc.daily_return",-5.45554514449491
2018-08-05,"btc.daily_return",0.531923971850692
2018-08-06,"btc.daily_return",-1.57356568227961
2018-08-07,"btc.daily_return",-2.94898768668299
2018-08-08,"btc.daily_return",-6.53712473228247
2018-08-09,"btc.daily_return",4.16568869378769
2018-08-10,"btc.daily_return",-5.8847250670327
2018-08-11,"btc.daily_return",1.77729926169494
2018-08-12,"btc.daily_return",0.621294947999968
2018-08-13,"btc.daily_return",-0.690545876594295
2018-08-14,"btc.daily_return",-1.39877156207555
2018-08-15,"btc.daily_return",1.40000192882011
2018-08-16,"btc.daily_return",0.643446458105281
2018-08-17,"btc.daily_return",3.78052992393837
2018-08-18,"btc.daily_return",-2.42533147614541
2018-08-19,"btc.daily_return",1.30010260690035
2018-08-20,"btc.daily_return",-2.95330674054806
2018-08-21,"btc.daily_return",2.97870044294065
2018-08-22,"btc.daily_return",-1.68880323761804
2018-08-23,"btc.daily_return",2.56680698251859
2018-08-24,"btc.daily_return",2.57100642293696
2018-08-25,"btc.daily_return",0.64345716858012
2018-08-26,"btc.daily_return",-0.701443748297468
2018-08-27,"btc.daily_return",2.59045121297014
2018-08-28,"btc.daily_return",2.97776255681257
2018-08-29,"btc.daily_return",-0.628198276579276
2018-08-30,"btc.daily_return",-0.930326984451495
2018-08-31,"btc.daily_return",0.912106017089257
2018-09-01,"btc.daily_return",2.10708308669786
2018-09-02,"btc.daily_return",1.15639578389837
2018-09-03,"btc.daily_return",-0.260611647431036
2018-09-04,"btc.daily_return",1.35839184909817
2018-09-05,"btc.daily_return",-7.72441879735814
2018-09-06,"btc.daily_return",-3.34515642903034
2018-09-07,"btc.daily_return",-0.947323600227915
2018-09-08,"btc.daily_return",-3.62513679980559
2018-09-09,"btc.daily_return",1.24498263001776
2018-09-10,"btc.daily_return",0.446396691618122
2018-09-11,"btc.daily_return",-0.168670284338937
2018-09-12,"btc.daily_return",0.5507352370821
2018-09-13,"btc.daily_return",2.56631792315054
2018-09-14,"btc.daily_return",-0.041440216348623
2018-09-15,"btc.daily_return",0.519249085937263
2018-09-16,"btc.daily_return",-0.298316576610757
2018-09-17,"btc.daily_return",-3.57472912438634
2018-09-18,"btc.daily_return",1.43912267489902
2018-09-19,"btc.daily_return",0.418873639523837
2018-09-20,"btc.daily_return",1.88815177727247
2018-09-21,"btc.daily_return",3.39398851988142
2018-09-22,"btc.daily_return",-0.194059435341989
2018-09-23,"btc.daily_return",-0.069840305450814
2018-09-24,"btc.daily_return",-1.63107757611373
2018-09-25,"btc.daily_return",-2.38005100217456
2018-09-26,"btc.daily_return",0.65413565295012
2018-09-27,"btc.daily_return",2.79371667777728
2018-09-28,"btc.daily_return",-0.518360471645142
2018-09-29,"btc.daily_return",-0.619289187277029
